,tic,PERMNO,VOL,RET,risk_premium,SPREAD,size,s2p,epspxq,ceqq,mktrf,smb,hml,rf,umd,sprtrn,date_merge,sizeln
17809,SCHL,69382,23628.0,0.12,0.0723,0.25,179173.75,0.00034612213005532337,1.34,42.605,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.096111284418082
17810,BDN,70121,12923.0,0.039357,-0.008342999999999996,0.125,753112.75,9.192780231114133e-05,0.15,706.154,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.531970229968705
17811,Y,71271,957.0,0.022099,-0.025601,1.5,1355680.0,0.00017365454974625278,1.89,1247.428,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,14.119813731432291
17812,TECH,75694,11820.0,0.00995,-0.03775,0.5,511636.125,4.195168978734642e-05,0.18,86.771,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.145368958000027
17813,BKNG,75901,40257.0,0.236534,0.188834,1.0,503118.0,3.775058733736419e-05,-0.81,54.964,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.1285800140147
17814,TYL,76185,5126.0,0.083333,0.035633000000000005,0.125,231023.0,7.667201966903729e-05,-0.03,76.346,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.350272551647024
17815,EXPO,76261,3952.0,-0.00885,-0.05655,0.1875,49301.0,0.000413784710249285,0.06,58.315,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,10.805699643800724
17816,MTRX,76279,2609.0,0.03125,-0.01645,1.0,36918.75,0.0012750702556289148,-0.03,65.806,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,10.516474831055545
17817,DHC,76515,3068.0,0.082353,0.034652999999999996,0.5,89562.0,0.00026110403965967714,0.48,642.069,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,11.402686401861295
17818,OFC,77239,4308.0,0.045938,-0.0017619999999999997,0.25,137566.375,0.00012471797704926077,0.16,168.771,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,11.831861806886163
17819,SCHL,77354,9519.0,0.043814,-0.0038860000000000006,0.75,793293.75,0.00033694958519463945,0.01,337.8,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.58394886077677
17820,STAR,77405,36788.0,-0.034161,-0.08186099999999999,0.03125,348057.59375,0.00013891091838877598,0.42,970.684,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.760123244344726
17821,REX,77780,120290.0,-0.240741,-0.288441,1.0,238476.5,0.0005103228200682247,0.7,55.594,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.382026051961128
17822,CAKE,77902,34324.0,0.104072,0.056372,0.5,615429.0,0.00011840845978983765,0.15,160.291,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.330074864581691
17824,DIN,79064,41519.0,0.5,0.4523,0.375,17466.0,0.003956143364250543,0.78,187.868,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,9.768011412973678
17825,DIN,79064,41519.0,0.5,0.4523,0.375,17466.0,0.003956143364250543,0.78,187.868,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,9.768011412973678
17826,DIN,80780,20691.0,0.555556,0.5078560000000001,0.375,11723.25,0.005894099332522978,0.78,187.868,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,9.36932932844369
17827,DIN,80780,20691.0,0.555556,0.5078560000000001,0.375,11723.25,0.005894099332522978,0.78,187.868,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,9.36932932844369
17828,FOSL,79089,34336.0,0.153502,0.10580200000000001,0.03125,1012875.75,9.981579675493268e-05,0.61,134.919,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.828304120229246
17829,TWI,79198,13065.0,0.268267,0.22056699999999999,0.125,247902.5,0.0005766420266032008,-0.25,247.037,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.420790802684008
17830,ALL,79323,597398.0,-0.017123,-0.06482299999999999,0.375,28950479.25,0.00022293240620533078,0.93,17240.0,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,17.1810973162504
17831,DFS,79337,5290.0,-0.016522,-0.064222,0.25,322987.5,0.004176502186617129,0.31,30217.0,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.685368901765539
17832,SGMS,79436,6268.0,0.02439,-0.02331,0.25,56332.5,0.008520836107043003,-1.57,-2653.0,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,10.939026912228277
17833,CASH,79571,399.0,-0.016402,-0.06410199999999999,0.375,36624.6875,0.00025144241845066935,0.37,41.653,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,10.50847781385976
17834,ROCK,79862,3415.0,0.142363,0.094663,0.75,310612.5,0.0004637643365930218,0.39,160.308,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.64630143357463
17835,CPRT,80320,29986.0,0.164384,0.11668400000000001,0.0625,567120.0,5.6520665820284955e-05,0.18,169.921,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.248326200528899
17836,FR,80683,22975.0,0.036028,-0.011672000000000002,0.375,1043557.875,8.997009389632558e-05,0.03,1054.758,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.85814646634761
17837,CPE,80926,3449.0,-0.040698,-0.088398,0.75,88130.625,7.573984639278344e-05,-4.27,84.471,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,11.38657536786477
17838,L,81301,9915.0,0.114833,0.067133,0.5,1359409.375,0.0036167912995303565,-2.78,10201.2,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,14.122560880295788
17839,HA,81666,18534.0,0.022727,-0.024973,0.625,115304.0625,0.0008814433576440553,0.01,90.887,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,11.655327939808167
17840,LECO,81678,14340.0,-0.078436,-0.126136,0.125,987362.0,0.0002883248494473151,0.45,490.933,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.802792019156472
17841,POOL,82515,23894.0,0.352941,0.305241,0.3125,301159.125,0.00023667554486353352,-0.27,80.564,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.61539405852751
17842,EME,82771,3031.0,0.128,0.08030000000000001,0.0625,300365.25,0.007595732196051308,1.45,2052.668,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.612754513086234
17843,MSM,82777,102772.0,-0.456954,-0.504654,0.25,347085.5,0.0004624739437400871,0.23,332.197,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.757326426272595
17844,TAP,83382,41083.0,-0.167513,-0.215213,0.25,59265.5,0.008528216247226463,0.4,849.658,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,10.98978262816071
17845,SYKE,83422,52606.0,0.072289,0.024589000000000007,0.0625,1351854.375,0.00010533013217492453,0.07,164.937,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,14.116987818985006
17846,DCOM,83815,7871.0,0.050847,0.003147000000000004,0.25,295879.5,0.00011197801807830551,0.46,177.443,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.597707555826103
17847,GES,83822,12111.0,0.270115,0.222415,0.0625,593108.75,0.00021248379829162865,0.1,100.409,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.293133050710743
17848,SRCL,83906,24342.0,0.033333,-0.014366999999999998,0.375,198636.375,0.00011036246508223885,0.22,53.651,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.199231170921694
17849,TTEC,83916,49242.0,0.35,0.30229999999999996,0.25,618192.0,0.00017524652535134716,0.09,165.493,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.33455436780056
17850,ANF,83976,180332.0,0.141159,0.09345900000000001,0.25,4955808.0,6.145879743525172e-05,1.17,186.105,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,15.416070780060624
17851,USNA,84015,28120.0,-0.019267,-0.066967,0.25,1536797.0,0.00020205726585879592,1.88,441.65,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,14.245210938326302
17852,HIBB,84110,257.0,-0.054054,-0.101754,0.25,74296.25,0.0044602789508218785,1.52,373.161,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,11.215815758368887
17853,LIN,84169,45898.0,0.097179,0.049479,0.25,1721212.5,0.0006954399877992985,0.68,2332.0,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,14.358539542295297
17854,TTWO,84766,10309.0,-0.011299,-0.058998999999999996,0.11,370168.75,0.0023256663346109038,1.58,3155.291,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.821714261728124
17855,APH,84769,2976.0,0.056478,0.008778000000000001,0.125,710014.5,0.00032869187882782674,0.46,-292.257,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.473040671344172
17856,GL,84777,7753.0,0.045039,-0.0026609999999999967,0.5,266808.75,0.0020258893308409114,0.51,2259.528,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.494287388587775
17857,EGP,85082,5368.0,0.005415,-0.042285,0.125,321621.9375,6.608069140184195e-05,0.47,265.025,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.681132027579908
17858,SM,85255,5357.0,0.116424,0.06872400000000001,0.125,987408.75,4.3354892287515175e-05,0.08,289.006,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.802839366424513
17859,SLG,85265,34433.0,-0.044253,-0.09195300000000001,0.25,494424.0,8.04673721340388e-05,0.29,404.826,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,13.111148727636731
17860,CHRW,85478,793.0,-0.081081,-0.128781,0.125,16575.0,0.27447674208144796,1.09,1879.933,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,9.715650815054063
17861,COLM,85863,7786.0,0.051282,0.003582000000000002,3.5,388818.375,0.0002860127173773616,0.29,149.414,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.870867611254134
17862,MAR,85913,87344.0,-0.016617,-0.064317,0.3125,9325361.5,0.0002704452797888854,0.46,2570.0,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,16.048248289498773
17863,SEE,85926,110161.0,0.044266,-0.0034339999999999996,0.5,5417127.375,0.00013317279621840163,0.57,437.045,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,15.505076228301192
17864,MSTR,86211,48202.0,0.515,0.4673,0.5,307393.5,9.509309728410003e-05,-0.08,46.28,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,12.635883964775239
17865,TFC,86470,3356.0,-0.003008,-0.050707999999999996,0.5,51653.25,0.03539438467085808,0.42,2758.548,0.0477,0.0314,-0.0327,0.004,0.0488,0.054438,1999-06,10.8523083960919
17866,TT,61209,1941.0,-0.15873,-0.12383000000000001,1.3125,101644.0625,0.018605120195781234,0.7,2775.7,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,11.529232406135538
17867,MDC,66245,6232.0,-0.032558,0.002342000000000004,0.125,462185.5,0.0006421534210830932,0.62,316.036,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.043721604629752
17868,RES,66683,1346.0,-0.207143,-0.17224299999999998,0.125,198037.875,0.0002773964323743627,0.04,140.788,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.196213579262267
17869,SCHL,69382,15262.0,-0.057143,-0.022243,0.25,206786.25,0.00029990388625936203,1.34,42.605,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.239440930044193
17870,BDN,70121,16894.0,-0.056782,-0.021882,0.125,710349.25,9.990156250604896e-05,0.17,698.141,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.47351202948211
17871,Y,71271,1643.0,-0.041892,-0.006991999999999998,1.5,1298888.0,0.00021253718565419037,2.17,1224.198,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,14.077019071766204
17872,TECH,75694,12280.0,0.182266,0.21716600000000003,0.5,604890.0,3.932946486137975e-05,0.23,93.736,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.312801902300231
17873,BKNG,75901,10575.0,-0.018939,0.015961,1.0,493589.25,0.00010010550270290531,-0.27,186.63,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.109458972567921
17874,TYL,76185,22054.0,-0.038462,-0.0035620000000000027,0.125,222137.5,8.46907883630634e-05,0.02,83.665,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.311051838493741
17875,EXPO,76261,3084.0,0.017857,0.052757,0.1875,50181.375,0.0004745784666123637,0.23,58.045,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,10.823399220900125
17876,MTRX,76279,3240.0,0.045455,0.08035500000000001,1.0,38596.875,0.0012196324184276575,-0.03,65.806,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,10.560926593626379
17877,DHC,76515,4523.0,0.293478,0.328378,0.5,115846.5,0.00019567272209345988,0.42,642.069,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,11.660021317923784
17878,OFC,77239,3870.0,0.022901,0.057801000000000005,0.25,140716.75,0.00013291949963312825,0.23,168.683,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,11.854504283635922
17879,SCHL,77354,10382.0,-0.118519,-0.083619,0.75,699273.75,0.0003822537311031624,0.01,337.8,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.45779757544987
17880,STAR,77405,51311.0,-0.096463,-0.06156299999999999,0.03125,314482.90625,0.00017623851375864725,0.43,999.772,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.658685001499236
17881,REX,77780,193557.0,-0.115854,-0.080954,1.0,152503.75,0.000798013163610731,0.7,55.594,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,11.934944464891204
17882,CAKE,77902,22270.0,-0.016393,0.018507,0.5,605340.0,0.0001236065682096012,0.18,165.022,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.31354556263048
17883,CB,79059,2995.0,-0.0625,-0.0276,1.125,3566.25,2.7984577637574484,5.36,59441.0,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,8.17926990252771
17884,DIN,79064,5124.0,-0.208333,-0.173433,0.375,13827.25,0.004434865935019617,0.66,195.282,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,9.534396561792173
17885,DIN,79064,5124.0,-0.208333,-0.173433,0.375,13827.25,0.004434865935019617,0.66,195.282,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,9.534396561792173
17886,DIN,80780,1289.0,-0.142857,-0.10795700000000001,0.375,10048.5,0.006102602378464448,0.66,195.282,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,9.215178648616432
17887,DIN,80780,1289.0,-0.142857,-0.10795700000000001,0.375,10048.5,0.006102602378464448,0.66,195.282,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,9.215178648616432
17888,BANF,79088,16689.0,-0.223881,-0.188981,0.375,63186.5,0.0018661422930531049,1.08,1067.885,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,11.05384594972266
17889,FOSL,79089,28710.0,0.085271,0.120171,0.03125,1099245.0,7.575836142079336e-05,0.5,146.864,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.910134138476879
17890,TWI,79198,6796.0,-0.089474,-0.054574,0.125,225721.75,0.0007026792943081472,0.01,242.373,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.327058325021301
17891,ALL,79323,586341.0,-0.006969,0.027931,0.375,28748733.75,0.00023677564581431348,1.27,17413.0,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,17.17410428075943
17892,DFS,79337,5985.0,-0.033333,0.001566999999999999,0.25,312221.25,0.004320519503397031,0.31,30217.0,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.651467350089858
17893,SGMS,79436,5685.0,0.047619,0.08251900000000001,0.25,59015.0,0.008133525374904685,-1.57,-2653.0,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,10.985546927863169
17894,CASH,79571,421.0,-0.030043,0.004857,0.375,35524.375,0.0002598779007371699,0.31,42.112,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,10.477974359566344
17896,ROCK,79862,3511.0,0.015152,0.050052,0.75,315318.75,0.0004560591464985828,0.4,165.03,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.66133931093917
17897,CPRT,80320,21556.0,0.129412,0.164312,0.0625,644352.0,4.974610150973381e-05,0.18,169.921,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.376000439614879
17898,CNX,80320,21556.0,0.129412,0.164312,0.0625,644352.0,0.0009752681764004769,0.88,4422.437,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.376000439614879
17899,FR,80683,11105.0,-0.056948,-0.022047999999999998,0.375,984129.75,9.709492066467861e-05,0.46,1050.185,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.799513027097754
17900,CPE,80926,2456.0,0.042424,0.077324,0.75,91869.5,8.674260772073431e-05,-0.04,82.72,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,11.428124370777642
17901,L,81301,5651.0,-0.055794,-0.020894000000000003,0.5,1283562.5,0.004176812582168768,1.82,10625.8,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,14.065149973082448
17902,HA,81666,7693.0,-0.044444,-0.009543999999999997,0.625,110179.4375,0.0009954216729414688,0.01,91.667,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,11.60986556573141
17903,LECO,81678,14881.0,-0.07622,-0.041319999999999996,0.125,912105.75,0.0003101263203307292,0.09,423.629,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.723511216281697
17905,POOL,82515,18109.0,-0.115942,-0.081042,0.3125,266242.125,0.00037148892197280957,0.06,78.704,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.492161418103562
17906,EME,82771,2920.0,-0.124113,-0.089213,0.0625,263085.875,0.008672050523427,1.45,2052.668,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.480235778776096
17907,MSM,82777,72682.0,0.073171,0.108071,0.25,373021.0,0.0004303189364673839,0.23,332.197,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.82938999730925
17908,TAP,83382,84124.0,0.365854,0.400754,0.25,80948.0,0.006243872609576518,0.4,849.658,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,11.30156225219155
17909,SYKE,83422,46500.0,-0.159176,-0.12427600000000001,0.0625,1136671.5625,0.00011998012838471094,0.24,174.753,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.943614867767065
17910,DCOM,83815,5497.0,0.001075,0.035975,0.25,294288.75,0.00012709626174972708,0.49,215.683,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.592316707191227
17911,GES,83822,9088.0,0.022624,0.057524,0.0625,606527.5,0.00019775030810639254,0.27,111.985,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.315505348465276
17912,SRCL,83906,23304.0,0.064516,0.099416,0.375,211451.625,0.00011287688141436605,0.19,104.379,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.261751527903028
17913,TTEC,83916,71373.0,0.191358,0.22625800000000001,0.25,736488.0,0.00015022376467776802,0.08,172.217,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.509648221473062
17914,ANF,83976,153741.0,-0.135417,-0.10051700000000001,0.25,4284709.0,7.10848741419779e-05,1.17,186.105,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,15.270563196389386
17915,USNA,84015,25513.0,-0.040609,-0.005708999999999999,0.25,1474389.0,0.00021060995436075555,1.88,441.65,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,14.203754224647955
17916,NRG,84110,5210.0,-0.057143,-0.022243,0.25,70050.75,0.0005402797257702452,-0.01,680.017,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,11.156975258345954
17917,LIN,84169,24548.0,0.057143,0.092043,0.25,1819567.5,0.0006144317262206541,0.68,2052.0,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,14.414109393450108
17918,TTWO,84766,13438.0,0.017143,0.052043,0.11,376514.5,0.002286469710993866,1.58,3155.291,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.838711838096696
17919,APH,84769,12022.0,0.084906,0.119806,0.125,770298.75,0.00030788573913692575,0.46,-288.826,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.554533705595356
17920,GL,84777,5581.0,-0.015385,0.019515,0.5,262704.0,0.0021602640233875387,0.59,2147.944,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.47878320205181
17921,EGP,85082,4404.0,-0.071651,-0.036751000000000006,0.125,298577.375,6.994836765511787e-05,0.36,263.769,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.606784390955296
17922,SM,85255,3510.0,-0.011173,0.023726999999999998,0.125,976376.25,4.384477807607467e-05,0.08,289.006,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.791603293157586
17923,SLG,85265,13037.0,0.012232,0.047132,0.25,500472.0,9.365758723764766e-05,0.34,404.921,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,13.123306932116542
17924,CHRW,85478,2162.0,-0.058824,-0.023924,0.125,15600.0,0.2916315384615385,1.09,1879.933,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,9.655026193237628
17925,COLM,85863,9511.0,0.130081,0.164981,3.5,439396.375,0.00020303763316208514,0.01,149.988,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.993157189012408
17926,MAR,85913,91278.0,-0.061873,-0.026972999999999997,0.3125,8748374.25,0.00021661167502064741,0.41,2784.0,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,15.984378441070838
17927,SEE,85926,91171.0,-0.009634,0.025266,0.5,5364939.25,0.00012655073400877746,0.34,438.015,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,15.495395610590467
17928,MSTR,86211,59662.0,-0.092409,-0.057509000000000005,0.5,278987.5,0.0001051014830413549,-0.1,90.671,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,12.538922256932441
17929,WDR,86432,2875.0,0.128205,0.163105,0.25,85354.5,0.0014193744910930297,0.37,47.702,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,11.35456845091005
17930,TFC,86470,2795.0,-0.00303,0.03187,0.5,51261.9375,0.018809023751784646,0.45,2948.357,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,10.84470379670668
17931,EXTR,86822,88587.0,-0.160388,-0.125488,0.375,2332833.75,0.00010379136532982687,-0.02,17.925,-0.0349,0.026,-0.0042,0.0038,0.0151,-0.032046,1999-07,14.662594288284414
17932,TT,61209,860.0,-0.14717,-0.13337,1.3125,86614.5,0.021833526718967378,0.7,2775.7,-0.0138,-0.0094,-0.0184,0.0039,0.0292,-0.006254,1999-08,11.369222517024209
17933,MDC,66245,6092.0,-0.093373,-0.079573,0.125,419424.6875,0.0007076216752262586,0.62,316.036,-0.0138,-0.0094,-0.0184,0.0039,0.0292,-0.006254,1999-08,12.946639259570672
17934,RES,66683,1473.0,0.104144,0.117944,0.125,217914.875,0.0002520938508672251,0.04,140.788,-0.0138,-0.0094,-0.0184,0.0039,0.0292,-0.006254,1999-08,12.291859783862037
17935,SCHL,69382,17190.0,-0.007576,0.0062239999999999995,0.25,205219.6875,0.00030219322890256327,1.34,42.605,-0.0138,-0.0094,-0.0184,0.0039,0.0292,-0.006254,1999-08,12.231836330658973
17936,BDN,70121,18233.0,-0.040134,-0.026334000000000003,0.125,680225.875,0.00010432564036174014,0.17,698.141,-0.0138,-0.0094,-0.0184,0.0039,0.0292,-0.006254,1999-08,13.430180191113989
17937,Y,71271,781.0,0.019746,0.033546,1.5,1325439.75,0.00020827955401216843,2.17,1224.198,-0.0138,-0.0094,-0.0184,0.0039,0.0292,-0.006254,1999-08,14.097254849132673
17939,TECH,75694,17603.0,0.033333,0.047133,0.5,625053.0,3.8060772446496535e-05,0.23,93.736,-0.0138,-0.0094,-0.0184,0.0039,0.0292,-0.006254,1999-08,13.345591725123223
17940,BKNG,75901,12616.0,-0.098687,-0.08488699999999999,1.0,442134.0,0.0001117557120691917,-0.27,186.63,-0.0138,-0.0094,-0.0184,0.0039,0.0292,-0.006254,1999-08,12.999368282534693
